"pid","hhid","ppid","gender","age","resp_status","religion","caste","didsurv"
"1502804",15028,4,"Male",7,NA,NA,NA,NA
"1502901",15029,1,"Male",40,NA,NA,NA,NA
"1502902",15029,2,"Female",35,NA,NA,NA,NA
"1502903",15029,3,"Male",15,NA,NA,NA,NA
"1503001",15030,1,"Male",65,"Head of Household","HINDUISM","OBC",1
"1503002",15030,2,"Female",55,"Spouse of Head of Household","HINDUISM","OBC",1
"1503003",15030,3,"Male",33,"Other","HINDUISM","OBC",1
"1503004",15030,4,"Female",26,"Other","HINDUISM","OBC",1
"1503005",15030,5,"Male",4,NA,NA,NA,NA
"1503006",15030,6,"Male",32,"Other","HINDUISM","OBC",1
"1503007",15030,7,"Female",26,"Other","HINDUISM","OBC",1
"1503008",15030,8,"Male",3,NA,NA,NA,NA
"1503009",15030,9,"Male",29,NA,NA,NA,NA
"1503010",15030,10,"Male",26,NA,NA,NA,NA
"1503101",15031,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1503102",15031,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"1503103",15031,3,"Male",17,NA,NA,NA,NA
"1503201",15032,1,"Female",32,"Head of Household","HINDUISM","OBC",1
"1503202",15032,2,"Male",12,NA,NA,NA,NA
"1503203",15032,3,"Female",6,NA,NA,NA,NA
"1503301",15033,1,"Male",42,"Head of Household","HINDUISM","OBC",1
"1503302",15033,2,"Female",30,"Spouse of Head of Household","HINDUISM","OBC",1
"1503303",15033,3,"Female",6,NA,NA,NA,NA
"1503304",15033,4,"Female",3,NA,NA,NA,NA
"1503401",15034,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"1503402",15034,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"1503403",15034,3,"Male",25,NA,NA,NA,NA
"1503404",15034,4,"Male",22,NA,NA,NA,NA
"1503501",15035,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1503502",15035,2,"Female",32,"Spouse of Head of Household","HINDUISM","OBC",1
"1503503",15035,3,"Male",20,NA,NA,NA,NA
"1503504",15035,4,"Male",18,NA,NA,NA,NA
"1503505",15035,5,"Female",16,NA,NA,NA,NA
"1503601",15036,1,"Male",70,NA,NA,NA,NA
"1503602",15036,2,"Female",60,NA,NA,NA,NA
"1503603",15036,3,"Male",48,NA,NA,NA,NA
"1503604",15036,4,"Female",40,NA,NA,NA,NA
"1503605",15036,5,"Male",14,NA,NA,NA,NA
"1503606",15036,6,"Male",13,NA,NA,NA,NA
"1503607",15036,7,"Male",14,NA,NA,NA,NA
"1503608",15036,8,"Female",16,NA,NA,NA,NA
"1503701",15037,1,"Male",45,NA,NA,NA,NA
"1503702",15037,2,"Female",27,NA,NA,NA,NA
"1503703",15037,3,"Male",6,NA,NA,NA,NA
"1503801",15038,1,"Male",38,NA,NA,NA,NA
"1503802",15038,2,"Female",35,NA,NA,NA,NA
"1503803",15038,3,"Male",15,NA,NA,NA,NA
"1503804",15038,4,"Male",9,NA,NA,NA,NA
"1503901",15039,1,"Male",65,NA,NA,NA,NA
"1503902",15039,2,"Female",60,NA,NA,NA,NA
"1503903",15039,3,"Male",30,NA,NA,NA,NA
"1503904",15039,4,"Female",20,NA,NA,NA,NA
"1503905",15039,5,"Male",25,NA,NA,NA,NA
"1504001",15040,1,"Male",46,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"1504002",15040,2,"Female",42,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"1504003",15040,3,"Female",14,NA,NA,NA,NA
"1504101",15041,1,"Male",40,NA,NA,NA,NA
"1504102",15041,2,"Female",35,NA,NA,NA,NA
"1504103",15041,3,"Female",16,NA,NA,NA,NA
"1504104",15041,4,"Female",14,NA,NA,NA,NA
"1504105",15041,5,"Female",12,NA,NA,NA,NA
"1504106",15041,6,"Male",10,NA,NA,NA,NA
"1504107",15041,7,"Female",7,NA,NA,NA,NA
"1504201",15042,1,"Male",42,NA,NA,NA,NA
"1504202",15042,2,"Female",38,NA,NA,NA,NA
"1504203",15042,3,"Female",16,NA,NA,NA,NA
"1504204",15042,4,"Female",14,NA,NA,NA,NA
"1504205",15042,5,"Female",12,NA,NA,NA,NA
"1504206",15042,6,"Female",9,NA,NA,NA,NA
"1504207",15042,7,"Female",5,NA,NA,NA,NA
"1504301",15043,1,"Male",50,NA,NA,NA,NA
"1504302",15043,2,"Female",38,NA,NA,NA,NA
"1504303",15043,3,"Male",21,NA,NA,NA,NA
"1504304",15043,4,"Female",17,NA,NA,NA,NA
"1504305",15043,5,"Female",70,NA,NA,NA,NA
"1504401",15044,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1504402",15044,2,"Female",34,"Spouse of Head of Household","HINDUISM","OBC",1
"1504403",15044,3,"Female",17,NA,NA,NA,NA
"1504404",15044,4,"Female",12,NA,NA,NA,NA
"1504405",15044,5,"Male",11,NA,NA,NA,NA
"1504501",15045,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"1504502",15045,2,"Female",38,"Spouse of Head of Household","HINDUISM","OBC",1
"1504503",15045,3,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"1504504",15045,4,"Female",12,NA,NA,NA,NA
"1504505",15045,5,"Female",9,NA,NA,NA,NA
"1504506",15045,6,"Female",7,NA,NA,NA,NA
"1504507",15045,7,"Female",7,NA,NA,NA,NA
"1504601",15046,1,"Male",45,NA,NA,NA,NA
"1504602",15046,2,"Female",31,NA,NA,NA,NA
"1504603",15046,3,"Male",16,NA,NA,NA,NA
"1504604",15046,4,"Female",18,NA,NA,NA,NA
"1504701",15047,1,"Male",49,"Head of Household","HINDUISM","GENERAL",1
"1504702",15047,2,"Female",45,"Spouse of Head of Household","HINDUISM","GENERAL",1
"1504703",15047,3,"Male",28,"Other","HINDUISM","GENERAL",1
"1504704",15047,4,"Female",23,"Other","HINDUISM","GENERAL",1
"1504705",15047,5,"Male",5,NA,NA,NA,NA
"1504706",15047,6,"Male",25,NA,NA,NA,NA
"1504707",15047,7,"Female",18,"Other","HINDUISM","OBC",1
"1504708",15047,8,"Female",17,NA,NA,NA,NA
"1504801",15048,1,"Male",40,NA,NA,NA,NA
"1504802",15048,2,"Female",35,NA,NA,NA,NA
"1504803",15048,3,"Male",10,NA,NA,NA,NA
"1504804",15048,4,"Female",8,NA,NA,NA,NA
"1504805",15048,5,"Male",30,NA,NA,NA,NA
"1504806",15048,6,"Female",25,NA,NA,NA,NA
"1504807",15048,7,"Female",3,NA,NA,NA,NA
"1504808",15048,8,"Female",80,NA,NA,NA,NA
"1504901",15049,1,"Male",43,NA,NA,NA,NA
"1504902",15049,2,"Female",35,NA,NA,NA,NA
"1504903",15049,3,"Male",19,NA,NA,NA,NA
"1505001",15050,1,"Male",50,"Head of Household","HINDUISM","GENERAL",1
"1505002",15050,2,"Female",44,"Spouse of Head of Household","HINDUISM","GENERAL",1
"1505003",15050,3,"Male",18,NA,NA,NA,NA
"1505101",15051,1,"Male",60,NA,NA,NA,NA
"1505102",15051,2,"Male",23,NA,NA,NA,NA
"1505103",15051,3,"Female",75,NA,NA,NA,NA
"1505201",15052,1,"Male",50,"Head of Household","HINDUISM","GENERAL",1
"1505202",15052,2,"Female",43,"Spouse of Head of Household","HINDUISM","GENERAL",1
"1505203",15052,3,"Male",23,NA,NA,NA,NA
"1505204",15052,4,"Female",17,NA,NA,NA,NA
"1505205",15052,5,"Male",20,NA,NA,NA,NA
"1505301",15053,1,"Male",45,NA,NA,NA,NA
"1505302",15053,2,"Female",40,NA,NA,NA,NA
"1505303",15053,3,"Male",23,NA,NA,NA,NA
"1505304",15053,4,"Male",20,NA,NA,NA,NA
"1505401",15054,1,"Male",60,"Head of Household","HINDUISM","GENERAL",1
"1505402",15054,2,"Female",50,"Spouse of Head of Household","HINDUISM","GENERAL",1
"1505403",15054,3,"Male",27,"Other","HINDUISM","GENERAL",1
"1505404",15054,4,"Female",22,"Other","HINDUISM","GENERAL",1
"1505405",15054,5,"Female",5,NA,NA,NA,NA
"1505406",15054,6,"Male",2,NA,NA,NA,NA
"1505407",15054,7,"Male",23,NA,NA,NA,NA
"1505501",15055,1,"Male",35,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"1505502",15055,2,"Female",31,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"1505503",15055,3,"Male",12,NA,NA,NA,NA
"1505504",15055,4,"Female",6,NA,NA,NA,NA
"1505505",15055,5,"Female",4,NA,NA,NA,NA
"1505506",15055,6,"Female",55,NA,NA,NA,NA
"1505601",15056,1,"Male",80,NA,NA,NA,NA
"1505602",15056,2,"Female",70,NA,NA,NA,NA
"1505701",15057,1,"Male",27,"Head of Household","HINDUISM","OBC",1
"1505702",15057,2,"Female",24,"Spouse of Head of Household","HINDUISM","OBC",1
"1505703",15057,3,"Female",50,"Other","HINDUISM","OBC",1
"1505801",15058,1,"Male",30,NA,NA,NA,NA
"1505802",15058,2,"Female",26,NA,NA,NA,NA
"1505803",15058,3,"Female",3,NA,NA,NA,NA
"1505804",15058,4,"Female",26,NA,NA,NA,NA
"1505805",15058,5,"Female",15,NA,NA,NA,NA
"1505806",15058,6,"Male",6,NA,NA,NA,NA
"1505901",15059,1,"Male",60,NA,NA,NA,NA
"1505902",15059,2,"Female",50,NA,NA,NA,NA
"1505903",15059,3,"Male",35,NA,NA,NA,NA
"1505904",15059,4,"Female",30,NA,NA,NA,NA
"1505905",15059,5,"Female",7,NA,NA,NA,NA
"1505906",15059,6,"Male",4,NA,NA,NA,NA
"1505907",15059,7,"Male",40,NA,NA,NA,NA
"1505908",15059,8,"Male",50,NA,NA,NA,NA
"1505909",15059,9,"Female",13,NA,NA,NA,NA
"1505910",15059,10,"Female",9,NA,NA,NA,NA
"1505911",15059,11,"Female",6,NA,NA,NA,NA
"1506001",15060,1,"Male",40,"Head of Household","HINDUISM","GENERAL",1
"1506002",15060,2,"Female",35,"Spouse of Head of Household","HINDUISM","GENERAL",1
"1506003",15060,3,"Female",11,NA,NA,NA,NA
"1506004",15060,4,"Male",9,NA,NA,NA,NA
"1506005",15060,5,"Female",68,NA,NA,NA,NA
"1506101",15061,1,"Male",29,"Head of Household","HINDUISM","OBC",1
"1506102",15061,2,"Female",24,"Spouse of Head of Household","HINDUISM","OBC",1
"1506103",15061,3,"Female",35,"Other","HINDUISM","OBC",1
"1506104",15061,4,"Female",4,NA,NA,NA,NA
"1506105",15061,5,"Female",5,NA,NA,NA,NA
"1506201",15062,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1506202",15062,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"1506203",15062,3,"Male",13,NA,NA,NA,NA
"1506204",15062,4,"Male",10,NA,NA,NA,NA
"1506205",15062,5,"Female",8,NA,NA,NA,NA
"1506206",15062,6,"Female",70,NA,NA,NA,NA
"1506301",15063,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"1506302",15063,2,"Female",40,"Spouse of Head of Household","HINDUISM","OBC",1
"1506303",15063,3,"Male",20,NA,NA,NA,NA
"1506304",15063,4,"Female",17,NA,NA,NA,NA
"1506305",15063,5,"Male",15,NA,NA,NA,NA
"1506401",15064,1,"Female",26,NA,NA,NA,NA
"1506402",15064,2,"Male",7,NA,NA,NA,NA
"1506501",15065,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1506502",15065,2,"Female",37,"Spouse of Head of Household","HINDUISM","OBC",1
"1506503",15065,3,"Male",18,NA,NA,NA,NA
"1506504",15065,4,"Male",17,NA,NA,NA,NA
"1506505",15065,5,"Male",16,NA,NA,NA,NA
"1506601",15066,1,"Male",43,"Head of Household","HINDUISM","OBC",1
"1506602",15066,2,"Female",36,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"1506603",15066,3,"Female",18,"Other","HINDUISM","SCHEDULED CASTE",1
"1506604",15066,4,"Female",70,NA,NA,NA,NA
"1506701",15067,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"1506702",15067,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"1506703",15067,3,"Female",12,NA,NA,NA,NA
"1506704",15067,4,"Female",9,NA,NA,NA,NA
"1506705",15067,5,"Female",7,NA,NA,NA,NA
"1506801",15068,1,"Male",35,NA,NA,NA,NA
"1506802",15068,2,"Female",28,NA,NA,NA,NA
"1506803",15068,3,"Female",13,NA,NA,NA,NA
"1506804",15068,4,"Male",8,NA,NA,NA,NA
"1506901",15069,1,"Male",48,"Head of Household","HINDUISM","OBC",1
"1506902",15069,2,"Female",36,"Spouse of Head of Household","HINDUISM","OBC",1
"1506903",15069,3,"Female",16,NA,NA,NA,NA
"1506904",15069,4,"Male",12,NA,NA,NA,NA
"1507001",15070,1,"Male",45,"Head of Household","HINDUISM","OBC",1
"1507002",15070,2,"Female",39,"Spouse of Head of Household","HINDUISM","OBC",1
"1507003",15070,3,"Male",22,NA,NA,NA,NA
"1507004",15070,4,"Male",25,"Other","HINDUISM","GENERAL",1
"1507005",15070,5,"Female",22,NA,NA,NA,NA
"1507006",15070,6,"Female",4,NA,NA,NA,NA
"1507007",15070,7,"Female",3,NA,NA,NA,NA
"1507008",15070,8,"Female",12,NA,NA,NA,NA
"1507101",15071,1,"Male",43,NA,NA,NA,NA
"1507102",15071,2,"Female",38,NA,NA,NA,NA
"1507103",15071,3,"Male",21,NA,NA,NA,NA
"1507104",15071,4,"Male",17,NA,NA,NA,NA
"1507201",15072,1,"Male",35,"Head of Household","HINDUISM","OBC",1
"1507202",15072,2,"Female",28,"Spouse of Head of Household","HINDUISM","OBC",1
"1507203",15072,3,"Female",11,NA,NA,NA,NA
"1507204",15072,4,"Male",9,NA,NA,NA,NA
"1507205",15072,5,"Male",26,NA,NA,NA,NA
"1507206",15072,6,"Male",70,NA,NA,NA,NA
"1507301",15073,1,"Male",45,NA,NA,NA,NA
"1507302",15073,2,"Female",38,NA,NA,NA,NA
"1507303",15073,3,"Male",22,NA,NA,NA,NA
"1507304",15073,4,"Female",18,NA,NA,NA,NA
"1507401",15074,1,"Male",35,NA,NA,NA,NA
"1507402",15074,2,"Female",30,NA,NA,NA,NA
"1507403",15074,3,"Male",10,NA,NA,NA,NA
"1507404",15074,4,"Male",8,NA,NA,NA,NA
"1507501",15075,1,"Male",38,NA,NA,NA,NA
"1507502",15075,2,"Female",24,NA,NA,NA,NA
"1507503",15075,3,"Male",7,NA,NA,NA,NA
"1507601",15076,1,"Male",38,NA,NA,NA,NA
"1507602",15076,2,"Female",35,NA,NA,NA,NA
"1507603",15076,3,"Male",17,NA,NA,NA,NA
"1507604",15076,4,"Female",15,NA,NA,NA,NA
"1507701",15077,1,"Male",40,NA,NA,NA,NA
"1507702",15077,2,"Female",35,NA,NA,NA,NA
"1507703",15077,3,"Male",17,NA,NA,NA,NA
"1507704",15077,4,"Female",15,NA,NA,NA,NA
"1507801",15078,1,"Male",48,NA,NA,NA,NA
"1507802",15078,2,"Female",46,NA,NA,NA,NA
"1507803",15078,3,"Female",20,NA,NA,NA,NA
"1507901",15079,1,"Male",55,NA,NA,NA,NA
"1507902",15079,2,"Female",45,NA,NA,NA,NA
"1507903",15079,3,"Male",28,NA,NA,NA,NA
"1507904",15079,4,"Male",25,NA,NA,NA,NA
"1507905",15079,5,"Female",19,NA,NA,NA,NA
"1507906",15079,6,"Male",21,NA,NA,NA,NA
"1508001",15080,1,"Male",67,"Head of Household","HINDUISM","OBC",1
"1508002",15080,2,"Female",64,"Spouse of Head of Household","HINDUISM","OBC",1
"1508003",15080,3,"Male",33,"Other","HINDUISM","OBC",1
"1508004",15080,4,"Female",26,"Other","HINDUISM","OBC",1
"1508005",15080,5,"Male",9,NA,NA,NA,NA
"1508006",15080,6,"Male",7,NA,NA,NA,NA
"1508007",15080,7,"Male",23,NA,NA,NA,NA
"1508008",15080,8,"Female",20,"Other","HINDUISM","OBC",1
"1508009",15080,9,"Male",7,NA,NA,NA,NA
"1508101",15081,1,"Male",35,NA,NA,NA,NA
"1508102",15081,2,"Female",30,NA,NA,NA,NA
"1508103",15081,3,"Male",12,NA,NA,NA,NA
"1508104",15081,4,"Female",11,NA,NA,NA,NA
"1508201",15082,1,"Male",45,NA,NA,NA,NA
"1508202",15082,2,"Female",35,NA,NA,NA,NA
"1508203",15082,3,"Male",16,NA,NA,NA,NA
"1508204",15082,4,"Male",12,NA,NA,NA,NA
"1508301",15083,1,"Male",28,NA,NA,NA,NA
"1508302",15083,2,"Female",24,NA,NA,NA,NA
"1508303",15083,3,"Male",6,NA,NA,NA,NA
"1508304",15083,4,"Female",4,NA,NA,NA,NA
"1508305",15083,5,"Female",50,NA,NA,NA,NA
"1508401",15084,1,"Male",38,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"1508402",15084,2,"Female",27,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"1508403",15084,3,"Female",5,NA,NA,NA,NA
"1508404",15084,4,"Female",12,NA,NA,NA,NA
"1508501",15085,1,"Female",40,NA,NA,NA,NA
"1508502",15085,2,"Male",20,NA,NA,NA,NA
"1508503",15085,3,"Male",18,NA,NA,NA,NA
"1508601",15086,1,"Male",60,NA,NA,NA,NA
"1508602",15086,2,"Female",55,NA,NA,NA,NA
"1508603",15086,3,"Male",35,NA,NA,NA,NA
"1508604",15086,4,"Female",30,NA,NA,NA,NA
"1508605",15086,5,"Female",8,NA,NA,NA,NA
"1508606",15086,6,"Female",6,NA,NA,NA,NA
"1508607",15086,7,"Female",4,NA,NA,NA,NA
"1508701",15087,1,"Male",50,NA,NA,NA,NA
"1508702",15087,2,"Female",46,NA,NA,NA,NA
"1508703",15087,3,"Male",21,NA,NA,NA,NA
"1508704",15087,4,"Female",18,NA,NA,NA,NA
"1508705",15087,5,"Male",15,NA,NA,NA,NA
"1508801",15088,1,"Male",42,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"1508802",15088,2,"Female",38,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"1508803",15088,3,"Male",18,NA,NA,NA,NA
"1508804",15088,4,"Female",13,NA,NA,NA,NA
"1508805",15088,5,"Male",7,NA,NA,NA,NA
"1508901",15089,1,"Male",40,"Head of Household","HINDUISM","SCHEDULED CASTE",1
"1508902",15089,2,"Female",36,"Spouse of Head of Household","HINDUISM","SCHEDULED CASTE",1
"1508903",15089,3,"Male",21,NA,NA,NA,NA
"1508904",15089,4,"Female",12,NA,NA,NA,NA
"1508905",15089,5,"Male",68,"Other","HINDUISM","SCHEDULED CASTE",1
"1508906",15089,6,"Female",62,NA,NA,NA,NA
"1509001",15090,1,"Male",50,NA,NA,NA,NA
"1509002",15090,2,"Female",44,NA,NA,NA,NA
"1509003",15090,3,"Male",17,NA,NA,NA,NA
"1509101",15091,1,"Male",50,"Head of Household","HINDUISM","OBC",1
"1509102",15091,2,"Female",41,"Spouse of Head of Household","HINDUISM","OBC",1
"1509103",15091,3,"Male",30,NA,NA,NA,NA
"1509104",15091,4,"Male",25,NA,NA,NA,NA
"1509105",15091,5,"Female",20,"Other","HINDUISM","OBC",1
"1509106",15091,6,"Male",18,NA,NA,NA,NA
"1509201",15092,1,"Male",38,"Head of Household","HINDUISM","OBC",1
"1509202",15092,2,"Female",34,"Spouse of Head of Household","HINDUISM","OBC",1
"1509203",15092,3,"Female",13,NA,NA,NA,NA
"1509204",15092,4,"Female",11,NA,NA,NA,NA
"1509205",15092,5,"Male",8,NA,NA,NA,NA
"1509301",15093,1,"Male",40,"Head of Household","HINDUISM","OBC",1
"1509302",15093,2,"Female",35,"Spouse of Head of Household","HINDUISM","OBC",1
"1509303",15093,3,"Male",15,NA,NA,NA,NA
"1509304",15093,4,"Male",14,NA,NA,NA,NA
